match_id_hash,r_num_damage,r_num_damage_taken,r_damage,r_damage_taken,r_damage_net,d_num_damage,d_num_damage_taken,d_damage,d_damage_taken,d_damage_net
d8c24cea5d206a57ffb3b4c3863df309,125,93,277593,82825,194768,129,92,315618,64037,251581
85ed0f1e9adf08f9493506923fe8e8e3,58,44,77713,16738,60975,42,31,50846,19280,31566
406d5e06a5f63ba8d6d4024302899a72,153,106,354692,70747,283945,114,81,243368,65750,177618
7fdc5e092873475d2e9b5ce392265638,109,88,245505,44808,200697,110,96,213501,47484,166017
d2f0f54e9497de2b080c141dbdee2264,159,123,414405,95168,319237,140,119,379462,92146,287316
ee4d31c6fc8447c1428d746bbacffde2,167,123,619362,154162,465200,190,160,753490,252790,500700
4b4b7345fdc4264f0fbbd4b7892ab61a,146,98,293372,71515,221857,114,98,255739,58260,197479
bce182e582dfc38ed2c280928258586d,65,44,96385,45965,50420,69,53,110853,42635,68218
4c6be78fc827c7982ce424b5136d0667,39,34,38791,9006,29785,28,24,15562,11408,4154
b15c399e1cf0067d624f28e5b8dddd4b,160,115,542562,91840,450722,217,152,667023,105863,561160
ab49b1f1ce9ecfbe78da27b662c0367d,214,140,850506,191119,659387,172,126,825501,134292,691209
85da0ff4f22f41e2fd481efa14f33d5d,73,54,106413,27751,78662,82,74,126762,35878,90884
eb838120c95d4b055bb7cb89ad5b331f,67,58,94698,29738,64960,42,37,81333,26104,55229
b4d389821e15c802713f895ddafd92d1,142,106,290747,54375,236372,114,90,242249,61974,180275
d4c5f64a8cb16fc7282999d8cb7135a3,19,13,4587,938,3649,12,18,2014,2489,-475
8f55c8de5298d91a3effe96b05092124,30,27,25318,8502,16816,36,26,14334,6299,8035
0ee544d90bd4637190cd13e29cf31695,84,66,173302,47562,125740,97,64,186827,48484,138343
befbf24055124a17c5e4c7d08dc2b403,27,18,18221,5517,12704,19,21,12690,6745,5945
dab133b919e760919e1778cdf58a7ab2,142,119,375971,58684,317287,138,99,251497,69204,182293
445a6e0d94049fd1e7a0ed5ef63595c5,104,88,177106,39660,137446,119,98,240630,49798,190832
9afdd91bbc987630f6ade4eafa35a130,56,41,70806,23905,46901,50,40,68400,16757,51643
658f952c540b8967861751268b8a3945,47,42,62117,26559,35558,49,38,77991,23026,54965
47ecc5618bbf7cd42dc2f79ec0732dbc,20,15,8245,1561,6684,19,14,5795,2683,3112
fdb8aba35d73652dfde555467e4cec38,41,37,29346,8612,20734,39,29,24236,6379,17857
b758753517b481d8fe24c22617d5ef06,15,16,1877,3364,-1487,17,13,4736,1001,3735
a257752a779731f06bdbe3d5175f5b0a,23,19,7719,3936,3783,18,14,6372,3204,3168
2ed5ed8e7331acfd1beef5499123f8df,124,93,324923,81118,243805,121,98,347523,55059,292464
4a9d3dfb4e3c0c39bbbf43f37fb3a010,51,39,67785,23077,44708,48,39,51188,22939,28249
f7549a97f113c97c0b4f62a4e661268b,23,21,11524,4601,6923,17,18,10236,6199,4037
422503432b50a7211b21da78460a8408,210,153,1184828,197638,987190,246,156,1075532,194377,881155
0f8d9c585d984232d98e5046fbaea320,29,25,18270,3729,14541,25,24,16493,6711,9782
1cbe59479da5c33a8c3c4ceff28149fa,43,44,37217,19905,17312,43,33,30035,17865,12170
37b88731e2ad0781c4e55d4ddc66cdae,99,49,168005,47454,120551,120,89,230341,57681,172660
24f6497a46c96a1426a9c4c34e8dde2a,86,67,136512,38309,98203,75,61,115924,51932,63992
3a5554b7172757c14066c0ce044006d0,58,51,63447,30601,32846,47,45,67690,23622,44068
6ba888660f26bb2c22aea002fff2d332,96,80,196842,46095,150747,128,99,239721,51330,188391
4bf3c30a969a5f81f9d740749afe59ba,70,37,90330,21289,69041,70,46,79404,22424,56980
fa4c7508c90b389e37531a628e4fe70a,152,105,445561,91177,354384,174,131,546887,104733,442154
36cd6ed02012475051aaae270c32f21a,120,85,296081,46681,249400,163,145,386261,78580,307681
87466a53be10e085d6bd6c56ad779ce3,100,70,167153,54212,112941,84,74,179350,50429,128921
9427cb8ba77e0060a3f95beb7f409d49,27,20,12052,4968,7084,30,21,22121,4234,17887
4bad1732414f915d506438a9d477b5ea,102,82,173888,52075,121813,87,71,176341,60716,115625
005d6bc14e9f08290650abc778ff8c08,98,71,157509,26985,130524,75,61,125782,41204,84578
c9081f1d5996b8fcc94c8684df6f3725,46,27,53403,18736,34667,42,33,46745,21517,25228
0e88547597cf25667ce59f66da334222,20,15,4231,1717,2514,16,13,2808,2665,143
942d51fb102916f986bb398e8a1530d1,64,41,71425,17062,54363,47,33,59224,18461,40763
7a2f32b5623192fd05150da7165ac9b0,132,103,294751,74931,219820,148,113,344707,63134,281573
c7617fdbfe4cc9e7a295b73eae5efddb,114,89,220523,36296,184227,85,59,119506,50219,69287
0c1fd7b955e91ab5df56e5c569cd4bd0,169,119,541215,104502,436713,180,122,678498,98317,580181
d39dc2459798659ebc1cb4e062b39152,26,28,9364,4748,4616,29,24,11665,3310,8355
b1678bddc7cecdd1d4ca690693ad93ba,113,81,237236,42134,195102,61,48,89418,40669,48749
eba2267a2816c16923a4ba2ee5d67ed8,110,87,178035,59504,118531,139,99,256805,48746,208059
659b5d305a80375986e03e2beae1567c,70,52,139134,40708,98426,48,38,68930,48130,20800
8673d4e792b5c9559a1bccbbec2b640c,146,127,502882,113955,388927,166,127,612121,80433,531688
ff20f8ed35b0c0f5813f8eb8afdd9101,53,43,89455,22906,66549,66,61,93349,32893,60456
4e95cf82c4f47427314f1ab1bde035a5,181,109,614217,88896,525321,224,177,814645,135403,679242
c39d4f1af41bb98fc13203f36eea2769,24,23,21723,6797,14926,28,19,18169,7663,10506
5d758211a99941f490541bc1dedf2e5f,39,25,36502,20846,15656,39,31,52886,16963,35923
f7a5ecc92cbb587be5f19b834775afd4,94,68,138827,33090,105737,80,65,104606,28691,75915
fd95ecfea93d91234733da633c522dca,129,103,269393,43463,225930,109,97,327164,63989,263175
f1ad7fc1a349f2fd629bbc633b595735,36,25,20702,6121,14581,26,23,18753,8496,10257
50cf0b90f1f5907f24cb3e32c0477042,18,15,5035,2937,2098,16,10,5933,1027,4906
f9f6a29b20286d3478d5897f11708375,51,40,72913,38650,34263,79,78,136531,47992,88539
d314042eb320917816af38dd8f2b65a1,2,0,150,0,150,0,2,0,150,-150
fd4921b77a7ac1204db602faf211fd2d,3,4,478,791,-313,3,3,674,478,196
4db2e7fa0df610ba1e5a2f85c9138de7,124,95,368837,70118,298719,138,115,350260,90834,259426
f2e68adc91f4f6feda91520fabd07658,86,55,133289,21735,111554,86,59,108731,29366,79365
b314aa84747e9b2ea526b0aba76288f4,66,57,157279,41237,116042,62,46,127106,31826,95280
f4c33bd5a12912d60ef756dd9c217383,133,101,346479,106099,240380,155,143,418362,120004,298358
960f617228ff584e7fa6e61425fb6d28,18,10,2808,664,2144,18,10,2284,1354,930
f6ddb09672a2cf681f8e43a8bf151a83,85,68,210424,62492,147932,115,96,291161,57390,233771
0d9991a9ea42fc22bc3072bc849a1cc6,80,67,89746,36800,52946,93,82,136977,30015,106962
e594c2c31b5c4164d4a65a74f9f34e9e,166,91,367631,68821,298810,111,79,258725,73791,184934
7b4b65aa0954c63d289499cbebff2912,97,65,134976,30419,104557,91,71,138580,40941,97639
fb11005b752e5961242d5af08c4e5f24,27,21,10863,3196,7667,31,26,24070,4694,19376
b61b7f389de1a5889f74814f521c7590,74,50,116642,23140,93502,73,61,89275,31348,57927
d57c08bea77d9c069d59bd883c3c9f17,1,1,45,141,-96,1,1,141,45,96
5337fb399fd624d15ed1d470708ca04e,42,35,34091,7372,26719,26,16,22711,4914,17797
e91d8261faf807cda536616d22967148,228,138,1011693,164677,847016,230,155,1428504,160454,1268050
77266be1911ea4b7b5bc2d76f0d37547,56,50,90294,13219,77075,59,53,56767,27918,28849
2336abae7b9a64b615fbfc69e05fe34a,111,93,182649,54275,128374,78,58,155028,47731,107297
27d383b2c0d87f34015f47bd04fb64fa,168,129,413714,80082,333632,167,133,421639,128571,293068
0d299a5554139c3cd8ab5f542424f1ca,54,40,60943,22546,38397,49,41,60661,19955,40706
8c57f780f4e5a6e5d6f7991aee116c99,62,48,76281,17309,58972,42,28,41263,14571,26692
c5098e46ce5e16204c2983ed17af8eac,200,107,597269,143949,453320,154,97,651236,88331,562905
782a1fcc360770f6bed859f984316d86,32,21,20782,7175,13607,40,31,30379,9817,20562
da2fdc30bd0b03bf96c7399d6446d324,186,116,438606,58281,380325,133,99,276395,67243,209152
3d9ace55fc07f9a37940a6514ff2fb1d,112,90,212753,26430,186323,110,88,195069,49629,145440
d11e8141c9f6e2f9b57916bbf3f74b66,106,81,289780,59585,230195,105,90,270890,74137,196753
5d1346cd7dc2a675b3c9523e1a6e0cfa,104,74,228621,49973,178648,93,82,219327,64573,154754
bc820940daff6fd7b1ef8126c29863a1,28,24,19461,6335,13126,35,18,28124,4859,23265
39543673532b73153c4de0c3680c73a7,152,115,449913,102131,347782,149,90,382838,88506,294332
f947a36f7f8d2830d6dbdc8f053f1064,152,116,532628,119501,413127,129,116,380801,106784,274017
4823c2efb952692ab4ce4d5595f00ac8,205,149,971133,187807,783326,226,163,1128031,154840,973191
1741779bb4e997020bc20b156404ee9c,144,101,409956,66358,343598,170,133,448492,87406,361086
2be7300628301ae3a5133191da25eaec,165,126,451448,76692,374756,134,107,329651,66368,263283
9cfae502996765007ecf0ab9afdc3478,72,60,103981,25733,78248,66,34,65007,16775,48232
4d117fa72ad7a3044c4b513d153c5dc6,118,91,309450,57242,252208,97,80,147302,69668,77634
d3e53f0a9f42b71da721bb489aeb4869,50,42,60732,19156,41576,43,28,39420,16935,22485
dd1c65d694febd3a78b1250b1d3ce50d,59,58,87931,26957,60974,74,54,101102,29989,71113
81a3c4cccf7372fbbaa85da351f68579,34,19,22396,7604,14792,32,29,22982,7204,15778
7edc27c68638eaf8d53a90974aadf7d9,41,24,40629,21906,18723,46,38,55225,14332,40893
0129d5f149d89dedf528f3129809dd44,162,112,254443,31468,222975,95,56,140684,18450,122234
6709a054f751e24f679687829f11183f,72,50,84663,18703,65960,70,44,72070,15481,56589
c6f2f91334c35580274362f752fefb23,104,89,259940,55443,204497,142,98,345610,44127,301483
5c20ffadf71aa94378c7997f3b551bf7,102,78,205986,38141,167845,91,66,162293,55648,106645
b5730fe27c3cc229b1e893e62805cedf,42,32,38253,14122,24131,50,37,42620,16186,26434
87b29a3be66b8a0d97a1d7f362d2da03,15,15,5495,3566,1929,17,12,6033,2626,3407
c876c2b9c6458ca0264fbc11cfa8ed62,172,143,795578,110776,684802,182,151,860981,118594,742387
f9faf0626d6c20e99967102f16e39003,57,46,70941,18031,52910,53,43,47390,20392,26998
485169ab7fe81d7ac6c41cb22fdefed7,107,91,159548,29349,130199,108,89,147803,33472,114331
4ca8aeeed3701c6ee3f9da9b1b5d9a93,160,118,489598,127432,362166,146,117,457008,101889,355119
028413054649da3d49a1e7bb7cc744df,107,80,325163,61874,263289,109,82,286037,54185,231852
124c26259bbc083a44b5878cc0db5067,195,157,624425,141018,483407,150,94,483428,108977,374451
a9ec9e6fe420f1355b1a5f2035a0c434,100,86,205010,50762,154248,114,88,214564,60221,154343
d608e1e64a75bcc77e926f1c80d27e79,89,67,179315,53946,125369,107,84,225449,52719,172730
115f24fd68965240c76f11769b2ccaba,146,106,419064,75290,343774,111,79,304254,81571,222683
b431b7bcdeeaaf9edc762a768c99b7d8,104,68,220439,63587,156852,143,102,273263,53706,219557
3e4620361232802f974d8a57092a8f5c,81,66,162230,47492,114738,94,86,185370,65810,119560
4856355881962571dc7f33588468ff1d,44,36,34697,9960,24737,32,29,20809,11336,9473
efc28e3d1625231d64ac8270fd2507a6,116,88,268344,45133,223211,136,93,272228,40468,231760
10a324623ca1db2500bd137810cd4ebf,39,33,35472,10202,25270,35,29,30499,9434,21065
402f294d683e408c744fe374046ac856,29,27,13823,5481,8342,24,22,9317,5406,3911
39b1793e4ada960796d3c3bba91980a7,26,21,13517,4377,9140,28,24,14673,7893,6780
9f8046da0b6a28d9124db1fb1a017905,20,18,8113,4860,3253,22,18,9233,3961,5272
668e6d36fef4b9c01911eeed5e5dbfb0,68,49,108089,26146,81943,105,66,124571,32864,91707
f7526a510d49014c68af3a68fac38c04,92,86,202731,73424,129307,109,105,262877,81461,181416
907f6a5aebb441c13c127e5ba9f87add,159,125,531071,89969,441102,147,111,524753,116923,407830
db4358c8015a05570062111d652d148a,38,33,25803,7823,17980,38,31,22532,8625,13907
d12226e8daa55b8f376aee52e4cb2e90,91,64,144089,41291,102798,88,77,143126,47906,95220
317e5619b9f4af096a4ea5c28caeb77f,10,8,1241,652,589,11,10,986,644,342
e067848174f4d1bc9ab07e925e3c40a5,91,71,165816,41402,124414,99,79,144404,53594,90810
29d0bc4f76927925c07b37b557e734ad,137,108,313840,63825,250015,115,97,244881,64046,180835
6f8cf915ed117808aace069f7e0b81b2,38,23,41547,9133,32414,30,23,23362,12495,10867
f2263486bc8dd374b4d0bfb95a1e2555,41,34,42936,18389,24547,54,37,65878,13180,52698
257424d0f4b92e529ad895f9fbffbfb6,26,16,10570,2367,8203,25,20,9130,4800,4330
ec731dd9603c181e14fac4eaa473b760,41,31,34580,11190,23390,29,23,19437,8780,10657
a9010a8ef561af56f1b2fb24daa867d7,36,23,26387,9023,17364,33,27,27316,12016,15300
98f305a6ad96db81bfe9f9dde2d0411b,104,79,214670,53315,161355,103,81,206402,53507,152895
8ba5989d9a3234893730101cb7a99de9,104,87,193701,52637,141064,140,115,345012,63712,281300
087783c09100bd152e723797a7c37d81,78,64,114208,37328,76880,86,62,128746,32927,95819
9427ba3b32996308b55deeb312cce171,32,23,28203,8730,19473,32,23,16734,8064,8670
d03bdf4f4c28f7070c713f5b7b4a1ac1,147,129,479820,155832,323988,162,127,513022,142917,370105
19657f4899a77410ab074bc9b6565668,97,81,173597,50425,123172,89,62,167953,33162,134791
d8f75e587fde610478fa9740ae38ca65,137,95,337159,89034,248125,97,65,251580,58277,193303
8106a285fdaa8aea259a70d263f812f9,47,37,80066,34958,45108,57,42,112794,23970,88824
37c8f76780fb2f9eb706e805aba89de0,26,18,4218,2031,2187,19,18,4117,2018,2099
86da07ebae0c3dc53b1a0803c01328dc,108,73,208014,58015,149999,121,77,216449,60238,156211
1c0bb74faa8b718840923ca90e1a6a48,18,11,5634,898,4736,17,11,5675,1655,4020
0b7f63feed75c6413af3dc86be8a617a,3,9,765,765,0,7,3,615,497,118
02ca2eb71382b1505146fde29f5ed305,117,97,222230,55443,166787,109,89,200553,48129,152424
74790d75e80f12f7776ebe3476098376,131,93,360774,87025,273749,131,101,332019,86457,245562
22a443e5a4d08765784ef0e848dd35ab,34,24,20887,5562,15325,37,27,25721,6982,18739
84bc33989da06fcdc19d23f171131bc3,217,158,557082,101794,455288,166,128,599142,94147,504995
f1be28e6dfbb58c278125425a679784e,131,96,190717,48539,142178,150,94,190468,43276,147192
e7500a9749b3fba23ca3c6585a647a7e,130,102,300025,107772,192253,127,99,339048,87267,251781
1d42a089c1360bdd1a08646e6f5b707f,26,17,9914,2745,7169,23,19,8318,4470,3848
2bd3933fb05b52a2b937bf8347d47cd6,118,99,258899,53793,205106,133,107,211692,40832,170860
dbce46ac883265c6d230a15ee81dc6b6,103,65,156859,31366,125493,115,80,192241,37308,154933
a19698ad5f7600a29aaa524b4a68c61c,153,122,431888,79417,352471,148,105,355568,70483,285085
fb03c4c89c5cd164ef91021dbce3772e,93,70,295216,89365,205851,179,125,656706,138748,517958
662dcdf9784a7aa59932c6b07a68e98f,90,61,138088,70148,67940,97,79,270859,62394,208465
d59593cebca23f06c6daaf63c73903fb,55,37,67596,21164,46432,48,39,79263,21707,57556
288e58942420327c958b30c0cd87a668,51,36,51260,27213,24047,41,37,59569,23746,35823
07fca82d6b29b3559a9658a1cac122c3,74,57,146223,45421,100802,71,62,195765,52541,143224
ce18a47ad5c64aed9daba9a79f4549f9,35,30,28792,10073,18719,36,24,26342,11091,15251
9cf18df5ce99fda177b241f66c3dc6b3,33,24,23170,10011,13159,31,28,21877,11302,10575
7d007ad7bc41ae6a4c0a3af1c007dd87,30,29,22526,11631,10895,37,26,22393,11195,11198
6570b228a1fdc8c12dd7433320fe7df0,94,55,180806,31922,148884,58,52,92364,53164,39200
cbeeadd0f4c2f5ceaf459af921f8d61a,23,15,7138,2854,4284,16,17,5046,3661,1385
6af230e59bb6311337774209328ff979,52,43,55224,30760,24464,53,38,76142,22033,54109
a70106e4f4994ee338f5d5cc9741f412,144,94,410635,79440,331195,171,116,579013,90603,488410
5c21bb27b5b3acf2246e4c9d9544199c,137,98,272908,40839,232069,72,62,138516,52313,86203
ed1ef4f7607cc23a73fa5b01c64ad934,46,38,32156,17164,14992,45,34,50265,15818,34447
4dce359387c891d475f9eb7f17991282,160,118,352985,71005,281980,188,105,442683,64542,378141
b356a28ba61c7d6ee5cbb325839c4329,132,99,301441,62907,238534,104,79,193774,90621,103153
b8150de55018f40f895374c4d203a09b,11,6,1473,278,1195,10,5,1272,474,798
2d69300e1616bec564fa5741990e28f4,21,19,8525,5650,2875,21,14,8863,3248,5615
6c370d964d0af1dde980d8475b4f1354,18,16,5248,1740,3508,26,13,4666,1510,3156
bfd8c09ee11750b3041eea05a4563755,103,87,189061,62171,126890,112,93,203899,39259,164640
2134c81bbf26abc0aaf5162fb47d7660,161,139,709948,175507,534441,187,150,692258,158323,533935
276a4de5dbf71d328f9ff8459fc077be,47,37,47851,15951,31900,41,31,28037,11653,16384
d1170bdefab76bb8ef2a8e90c8e4b9ee,82,52,113928,21743,92185,94,71,129457,29599,99858
77783651fc075aafa7cb842173f78af0,109,90,156078,37964,118114,76,61,123409,31222,92187
d2d71cf87bddec2fa54b8e766a1b353c,101,63,116348,18983,97365,83,80,118733,46925,71808
6af076234e5a57e125191dd0203264ac,22,24,12473,5700,6773,24,18,9981,4752,5229
4368533512e8da919cb8ab17cfe39ffe,76,55,117750,30346,87404,87,57,147706,32378,115328
47d535bff366a6399058447746d6eb8f,86,77,124729,62235,62494,151,118,289889,52455,237434
9ebf566b8d9accc7d88721bf8285f04e,125,105,498966,84599,414367,127,109,406513,100714,305799
9fdd9aed6de23f57059e7327c4772e82,37,31,34042,7981,26061,29,18,20588,5091,15497
72f0a6e0bf46d6c01321980e9c3d2906,26,22,15874,6186,9688,29,18,15651,2772,12879
84aaf228a0f109f34fdea8913acef952,131,86,318983,63522,255461,131,100,292652,110969,181683
5708f302a396e22d9154099a9176c95a,107,78,212851,47268,165583,112,76,190228,39369,150859
b441790f45051ca28c9447b89284af06,25,20,9139,4522,4617,24,20,9648,4520,5128
0c162c57a4333b65c362b7aec3695c29,32,24,27504,10824,16680,33,27,30574,13019,17555
9ef2f287b1343045c1ad5cced63b4b29,173,135,538402,80069,458333,126,102,388508,115362,273146
e61ec502f6e8cf8b14ffdedd9be7b86a,46,38,44133,16567,27566,45,47,57452,18081,39371
07f1732152919fec035b2f03d1ed0a9a,76,69,119452,30750,88702,118,91,174844,30513,144331
5533597d1738aca741495bcafb46935f,156,113,588754,99756,488998,136,116,571631,117559,454072
195958f531ea4c348cec79b3047c03bc,127,94,285643,54718,230925,121,104,276138,77594,198544
377115bfe297b319ed75dc0b26b58dba,35,28,42552,14458,28094,52,34,38353,18312,20041
fd25ca053002e376bf899f5928fece3c,28,25,13791,8246,5545,37,26,13594,8049,5545
2159837dc52ab6a7cc0030d6a3c4f780,18,17,5222,1712,3510,20,15,3905,3019,886
d7362e54a67344d7bd72f8c30e0503a9,71,50,124457,23561,100896,71,56,106485,32824,73661
23fd5e5408bffeaae606fe31da1ea8d2,28,19,16071,2455,13616,24,14,8678,2741,5937
3575b837d3f024d173735a107308a8a1,72,70,265555,104858,160697,140,111,375199,72453,302746
eaf03a28edac86bda12c143fb96b3032,125,107,233236,51869,181367,125,105,238527,55014,183513
336ac96aa25443bbc825bcf6568055d6,88,80,165470,41630,123840,67,47,96544,42620,53924
326dc1e05406929f2020e602d85e655f,78,57,92376,37819,54557,79,58,87245,26883,60362
25d2ae536f042de7c01c0827e2572d2e,83,59,162413,51547,110866,103,84,191739,50404,141335
654b66846b09b19f4ec09e4c63385d77,51,36,47025,19905,27120,59,44,52075,23938,28137
4010b4b0b492758320d68ae3c428006a,109,81,321423,75845,245578,150,108,356770,69415,287355
5e5eb49e011c7f3a17f8f2207c72d74f,212,139,910053,176351,733702,225,159,836609,160136,676473
5c123ebd4e75ab55f3216d586e365a3f,184,143,535299,97142,438157,161,127,482187,95976,386211
cb6cae015b6a101d0cd62c07385a077c,151,116,597975,128930,469045,146,111,493120,135303,357817
4abbf444d449a84583fadd8fb9c5f722,133,98,240605,68283,172322,107,73,140842,66306,74536
47019b6d053e4f2edbde3cba788aa650,46,35,75540,18612,56928,45,38,63539,26583,36956
91a6b08fd64d2e3cc38d0d7e1eceadae,35,22,29096,7406,21690,46,35,32496,9890,22606
7a6ef34ba0e1dc9163dadbd97b21207e,75,50,127586,26301,101285,89,76,143855,29062,114793
29181c213a41cb1e0a726398179fe961,140,110,324312,44224,280088,107,61,258491,55526,202965
326f5d2b6d46a7695ce4a340b6da0e41,10,12,1360,1095,265,11,11,1490,1085,405
85309de64560c0d61b46475cbdb3e160,43,31,45968,11492,34476,50,41,60283,13046,47237
058c4c9ca98ea00ce08ae468f9659957,60,51,96996,31041,65955,63,46,73539,31672,41867
33f4a69885c64a43741870bf20bcd4f2,36,24,32206,11734,20472,32,28,27376,11968,15408
db0211951d14537df415a61d991a041b,146,114,493135,68583,424552,129,94,379045,64224,314821
63734bc98ad58317074832a5e0e2c172,152,125,372836,92705,280131,118,96,307276,86505,220771
a8d12dd956bed460cf8f1ef9534d8988,30,27,18266,9509,8757,26,19,18044,7904,10140
e19713eab7a542a696784155585e09a5,176,114,433441,81446,351995,176,142,544462,103314,441148
c0985ac83d9372efd8a0cc56b0e30fc8,173,140,494774,92314,402460,141,102,361742,96851,264891
a63dabeb4834b3ebce1f537c8b769567,33,23,33021,13191,19830,39,33,40888,13870,27018
4e9c58f2b1308d46fa50c15f5d6c3ca9,26,15,7613,5183,2430,22,19,8801,5867,2934
4bae11b5511e04a5bb79fc69e9b0f47a,94,73,162938,38818,124120,147,99,215999,56448,159551
3bb7c57ca6ed0b62ef58a47a7dbfc858,28,23,24217,7234,16983,42,33,24734,8772,15962
8c026bf2dfb772683dedccda80514cef,146,119,314413,52720,261693,109,85,211771,53023,158748
999ae4ab4d97dc5cef1bd2d619167b2b,90,75,138859,30781,108078,46,43,66330,30142,36188
3bf84e6dad2ba4d293f30a0d7bbc5d9f,102,89,249427,75567,173860,99,77,251444,53255,198189
feaff3efa84f9193763a5d2704281a70,160,117,483970,71829,412141,169,118,429345,64411,364934
3de5f96ea3fc0bc380480f6c0b2ed75d,93,65,201299,60739,140560,108,76,275684,74678,201006
c1dfff20059fbd56dbd183e398a36c71,9,7,938,937,1,9,7,1269,385,884
43f30997cef452a4901c8862f78461e9,39,36,39837,15452,24385,36,23,25335,10692,14643
2023f1cfa7ce9a1a6ddca32622d21370,44,27,44835,11880,32955,36,28,33896,22715,11181
b4b1a15bfae86466fffb0d07b072ea94,102,72,202093,57923,144170,93,61,149060,65837,83223
6db388ce8e45985fd5c766269317ca3b,43,41,57994,22780,35214,49,32,43062,20324,22738
b6e596ac33b137db4a672e9c967dc795,22,20,10041,5246,4795,23,17,8457,3891,4566
3fc84a8ad31c11352843554a12055ce0,16,15,3752,2700,1052,21,17,5008,2354,2654
1ddef35729f9f953c785177647d9a41f,142,99,537685,149040,388645,199,154,578827,156641,422186
b6e0cee8bfd1bf98b56ecdec0424153e,108,84,183700,38961,144739,129,108,262427,40693,221734
7e611e94fb7ca1c6232120198c8e24f5,35,22,29797,9660,20137,39,34,35846,11734,24112
e9d6ad7019e545c292c4da62a61dc1ea,30,25,13218,4964,8254,29,25,12616,3779,8837
382066fc2f49bbc4f142d6388d15dfb0,30,19,18044,6420,11624,28,25,22631,9119,13512
1a7bc58444f539d2b4e6549c65951fe4,123,90,248446,57270,191176,124,102,290282,71793,218489
7e60137a4b85035dc7ffb59c1bae10f6,28,23,12211,5574,6637,26,21,10096,5808,4288
a52421390a3f133ad9203b1d7e18a66e,157,111,395413,83322,312091,132,103,348425,74565,273860
6bbe839369aa5ecc11190e7d4a15ebbf,156,119,448044,110750,337294,157,110,396947,126464,270483
74fd1fff77184092acf49f3ee0b9bb37,26,24,20841,10474,10367,34,21,25121,7887,17234
d24e8fe3dff40a2b9ffec13ab001eda3,176,127,677581,206256,471325,196,147,639604,138412,501192
ade24f567d40808f381650d7d8fd2367,151,122,405606,114829,290777,167,134,604458,94468,509990
a7b3a7b8ed45966e8b7c8999b836e2fe,60,49,94287,29029,65258,40,32,59933,19555,40378
eac2904a83a168d0ed380bacd3dcda28,21,21,11901,7047,4854,34,28,22370,5929,16441
7813f4436dcc8277ef526a2a6ad3e3da,21,17,5321,3140,2181,20,18,4604,3313,1291
551838708320b3e7049f4ec2c8493c5a,87,70,134448,29960,104488,87,64,132077,28961,103116
5a441df3be2af03384e760496c2ab603,72,59,149667,45075,104592,63,51,122910,34693,88217
39dc36ff66cc95d68ba23cd5aec4edf0,227,133,744857,162086,582771,206,124,570655,161588,409067
86105a1daeeb784b57f6d5aed09d1716,133,111,311178,87315,223863,152,121,362884,49076,313808
3180d7e4940f9bd62b85bfd5019618c4,1,1,15,73,-58,1,1,73,15,58
dca8ebaf9cf9a4e537f947c8b19760e1,126,90,321379,72731,248648,167,127,454278,88898,365380
38e3a753705803d1b6f7b020fbb688a2,118,80,227161,66367,160794,126,83,239893,50933,188960
cbfde1501e93acb5a67f2c043c9cba4c,96,66,200828,37166,163662,88,61,132849,61554,71295
4408677681ddcb8aa337be4ff465ff80,47,37,46080,11849,34231,29,25,19910,10287,9623
742691950fe90a1a3aaaa303641aaa8f,37,30,33813,7795,26018,33,24,21372,8198,13174
d3df53a736979f0a86333e6e08c7f18f,26,23,14554,4547,10007,24,22,9945,5007,4938
5fc422e6b1ee0f2caaa1d21d65db9573,101,79,189098,48838,140260,106,99,226338,64137,162201
bda8c24e44ec7dd8dc0a29661888ffe3,66,57,95516,23859,71657,79,62,101436,25376,76060
ef0a48b3f4d11951cc3d47f6e1c8b2d3,130,89,219553,46414,173139,152,99,282346,45190,237156
234c9e808e90d005b8532fc66752adf7,189,126,659566,150501,509065,219,147,787346,173529,613817
7c31e3887a68efaa41856fa8ff64e5f8,10,11,2735,1682,1053,13,8,2123,2002,121
1b1e1da722df7002bbddbdcf50f2d8e5,208,164,790439,165406,625033,202,135,691549,111674,579875
4d16d0cedc5be2c1706ac2c1539c3da2,148,96,400153,53579,346574,162,94,287959,80337,207622
f5c406c9b69629e83186072142123fa4,75,57,112862,32037,80825,64,54,124084,27372,96712
18dc603b889a8fd8a2f6ff5d5d929161,67,51,74962,20536,54426,59,46,67613,20563,47050
f2d592e183d2a7a854900bb77a7a1887,158,130,447029,84945,362084,148,125,395979,91568,304411
c9b548cbb640d6931018d551340c6f93,33,30,33307,13683,19624,38,32,31703,15454,16249
38ed4333bf5a2dad41c3edb5458f256b,42,32,31173,16906,14267,34,31,31933,16491,15442
57cc623e2d9a1ae2667c281bfaa2ebcf,17,16,5215,2992,2223,23,14,5232,1744,3488
c190a628e296de85d136f54eb261e769,51,38,73971,22486,51485,68,61,64405,32581,31824
ab367bf8841285aac2d51c4c2d44ff72,190,137,678156,124073,554083,213,145,632659,143749,488910
1bb5350db3189f848a358be5c7c6ed53,82,65,154572,28410,126162,110,87,165689,33077,132612
892b24e6d92d86deb9189c0b41857f2e,25,17,14422,5676,8746,26,21,12364,7204,5160
72152b8b49764ea51c99a1bbe31c9d00,45,39,35328,12743,22585,35,30,22053,9789,12264
